,city,city_ascii,lat,lng,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
29,Naga City,Naga City,13.6244,123.1864,257.2826831670264,757.0505305847629,775.1083915097071,264.7992243993015,372.5103111725435,241.61941285818762,251.02334940622276,250.22317945840538,593.8965027513309,266.25324164611567,862.2380248551456,256.0163643006453,255.46893439187755,328.78939708134675,329.8294911158259,245.33102255975405,377.4644103989895,327.4010922465542,252.22086055192608,257.284274591293,255.67637317292397,347.805034407759,266.24695241436746,579.9880598988639,416.6657729636047,375.14132537980163,610.9576847693646,311.9935113210454,237.27532808198782,0.0,721.5626179316216,647.1936318918348,744.1360359541067,172.54327538464267,289.64181404543933,340.7350264033646,330.26081022914997,268.3450154730014,329.0915641173073,260.3832541394304,645.1970616108022,80.50026257913643,636.4626459558209,644.0773510549515,800.1873252180342,114.40862390062252,231.15878248815525,407.81516871238915,494.9921484279245,470.1438032275645,764.5308502323244,415.8343945237856,382.46547480506587,813.4023959257418,218.17696245018337,560.3642064743383,420.87271793604117,880.9382719081377,479.8892300398061,781.3686479099525,256.7857000146925,453.43069492433835,844.9683386135463,723.8532279532914,1026.3657738649163,59.85593567748235,579.1662204790318,414.14322690272843,275.3311462904981,156.52578322794568,309.52613089271705,200.48295342564003,792.9646614390779,652.9159543651741,230.84807522275509,632.2855181623321,867.4450850305738,428.64489711645604,735.3851268466237,562.2270162120567,112.89616042845938,575.9344204795674,331.3402795047693,385.52246814100505,347.77671645443195,602.6948869348754,265.47567236510224,787.901179921261,147.9111160154237,393.8643820051566,531.7823840843354,520.5022825680061,623.4537239551332,283.69573022565726,310.86398172237915,294.62696850356843,514.3121496197384,154.62675838134294,342.285978295725,367.2825305483375,496.0524412448091,452.31737707494807,416.5372890585441,534.0525024992892,769.8943566040401,61.21757921972925,467.768722891063,462.4175436876434,212.61102947654692,843.0329150126321
30,Cotabato,Cotabato,7.22,124.25,897.0084790096719,242.44871807469542,149.8783253223388,900.3349307787624,349.05510565806856,884.8706424291678,883.6387387930886,886.6337302106983,146.87030001874223,904.9954868753935,159.010855810973,884.230572509723,888.6118303432437,409.9714034071572,430.69717691357914,869.3971268704487,345.4814819922348,967.7557527642211,894.793434878057,888.8586378583275,890.6142933693569,1001.9451175280881,901.786294818224,239.1243867765355,1096.6690888176,347.59915626380797,112.30687591100443,951.6437613221199,816.2766122433736,721.5626179316216,0.0,667.0462836281093,173.65943972819898,799.5182371593401,926.9074627198469,950.5150039138447,454.5164601576523,903.2637206735131,423.3183413409394,867.4270023025674,112.26183374099152,659.6193902642756,87.16214877672748,142.53270474421018,132.17695336831702,640.3955642203266,512.9114272959698,1069.577321451411,316.87933208360823,1187.5335116207564,95.56304573319267,1133.3813897028483,1092.0395183871226,220.2577112752745,766.183832351617,182.0410433973124,1101.7704927755385,383.7513256829747,254.49050190654793,258.21227786263114,893.0608960426448,1129.0974447529582,175.46766076346694,8.07040956458348,551.6375822964604,779.5065624170605,1283.2741585800939,1071.3266160428325,511.7318958547738,566.3112037809083,923.4505693697762,588.5373593465987,76.13549048865896,193.73020563937328,539.8614018530229,240.2420429519597,168.9909834586727,330.22888615702277,193.85318495445236,253.93265348092817,707.2031123742344,148.61542244293923,505.1150567896167,1083.3922402120945,466.66048987921755,297.86747077472427,485.3058293901495,81.48805291507755,741.5512735885652,1014.7102458068197,1225.2189894571386,1219.4648439740902,104.77263294189527,778.028791548713,987.5130853741684,993.4642162581565,231.57512041741165,630.7061197238643,417.25159337509086,1074.7336394267475,230.0773874466331,1153.5596776329355,1117.825295683066,1246.4211073004608,1491.456160990502,724.6174545467687,1177.8592084028733,359.6145308656179,832.4982817815663,135.10201953431485
31,Puerto Princesa,Puerto Princesa,9.75,118.75,599.3111774818525,483.7560851207446,810.2066943273811,595.8534253762876,551.1179940543896,598.7108622703673,586.3439870849949,591.6369024665843,662.9592640547705,601.3684816687099,814.0249917925448,581.7267582249829,588.7204715642863,471.1107411690112,431.6891332952077,572.3312088370061,572.662846175329,632.3144457836769,601.7091806457044,587.073285201362,591.4595736461498,668.4002397298419,596.4302061977778,750.612210188738,767.1675048524098,570.8156964605715,627.2354468408603,623.3754380099489,515.5321368486444,647.1936318918348,667.0462836281093,0.0,817.042258807773,559.9468602807988,608.9915890416424,588.8037175843825,703.108760742536,596.3142856208873,655.7966695785981,553.9469059153382,557.5776081034854,660.0972957006609,638.3342737257358,723.1556609434599,799.1485574798721,675.8070935512043,482.6645897326925,720.480804151714,739.2211552823844,931.6591875881769,761.0369709098773,889.914274830634,827.9695378111035,879.5370068650767,485.8285427623867,520.2617819029948,772.2354792742256,485.0454438064014,502.2231397978771,490.4703802314578,593.878878321602,782.5649574625073,841.8880158674913,661.9638229246597,536.9086950148819,666.92933654484,960.1415923758419,715.1131481283335,706.6035725949579,596.982066246446,581.298756180611,710.8648662698898,731.2958434871421,475.01153259558583,451.3938476266446,797.1722027467001,826.194700717628,669.4313999146237,828.3198603849123,746.9793250390161,733.0322266973926,572.1288906750598,759.2273536148886,792.1340319491512,366.2211850273319,820.4709228276481,655.2230580553331,744.9098255808518,530.8226180722731,634.6558736783015,887.8289534875165,895.9154806752052,586.069452580173,435.44212724578153,692.028248103568,734.3603231948762,657.0756755884207,495.1872921135153,431.8312687218874,809.3605095998801,533.5313917423846,850.9229722463831,824.5891747340787,956.7014906538102,1238.814990692702,700.1524741436921,894.281957280522,748.2366264442637,558.2813143413241,789.5464597514981
32,Tagum,Tagum,7.4478,125.8078,954.3825607466507,416.1068348382223,47.85570915883,959.0057925631664,391.27569270722046,940.6695632345787,942.2062582685185,944.363702825864,171.54919983522922,963.0292869217285,163.57929382585715,943.9721785372681,947.3105416645728,476.7344576164028,508.66387594451356,929.3297740217217,378.3964785220691,1027.9946674318385,951.2805854363742,947.9818301315149,948.9453717055279,1059.1428164646559,960.5287431289604,169.34111915729406,1146.565773545575,381.12834164088633,192.38310651709278,1011.4663363356769,882.8175495379786,744.1360359541067,173.65943972819898,817.042258807773,0.0,853.6193694599806,986.3610298028715,1018.3095278146916,430.88384371714386,962.2461429938623,417.48793283809357,931.4075049214039,264.73067688615674,671.4474175591125,178.79068138612823,108.30374540916495,92.58619682394375,645.3480911236032,569.5569264035461,1125.9636242372953,262.656429215991,1213.6696010267362,93.1044919231509,1159.461313002187,1125.9135105534217,72.28815308727047,834.2514995555207,299.7255015511562,1151.3665753862574,554.7806512260569,344.2399382456116,431.5773434103718,951.1637174944985,1181.3130049450472,117.26859133185067,181.39718619926353,719.1764249875235,803.9709459864333,1321.8763529233204,1129.340494145401,492.33525710836864,589.1031479834713,988.9076750558602,576.2528820981835,161.3531914876084,356.95186740991187,605.2513387809081,129.8198574656431,160.29128306824657,316.270597107572,24.331840672994446,188.4358051488375,703.3278954786755,249.11617517552375,464.53968361585135,1124.6318418774306,560.7752272601443,186.39820048635553,482.9942740647846,139.14076989888304,796.5255016875007,1082.1335174707342,1270.138376417671,1261.1532710960112,231.12964109717439,858.5792452674681,1036.5802559903063,1033.1164565926908,233.40827672294284,686.2969265038041,496.9109035513611,1110.0690484292652,311.73144775189076,1193.4293918581604,1157.4133865615172,1278.1772366421956,1503.637869324767,732.702127290902,1211.5704479839944,304.94423566234354,890.9745269204625,160.39199340217982
33,Lucena,Lucena,13.93,121.62,101.07017630856573,782.8218703557436,878.0425608622461,106.37308483584124,463.39318077405136,87.05253409511167,89.88086558799675,91.3581518325914,690.2079865944752,109.93418978852219,951.3236475652404,92.83280366589582,94.96458530702128,389.58880970583624,371.55115804799794,79.25071419363479,475.2467491554782,175.315653806302,97.72014777436762,96.01063681933871,96.26483695452292,205.52633069020786,107.91844282721176,699.682421447527,297.1539243141121,472.5266857096581,695.7041691330868,158.7528970151897,67.84518970385703,172.54327538464267,799.5182371593401,559.9468602807988,853.6193694599806,0.0,133.78420648624675,175.63180365266564,473.27358748494777,109.78195997698447,458.8686796549413,89.75786378519412,706.9637405202948,244.83874007420147,720.3380630585445,747.685590085891,896.4651641580643,279.0387001489153,287.71758715313297,272.5468989863808,624.298844091488,409.73423921891646,857.9574558588951,359.0866718478642,305.87817512865445,925.2941153199508,74.51209479783391,623.003990361443,302.25226007852615,884.3816915493982,545.5810310380588,804.8492750855238,98.28210857955109,330.01567496102933,943.334104813302,800.1950618028025,1010.1954272186597,145.6203178460706,487.0589855332998,275.72399250872155,426.65444415707486,281.2932605007759,144.04121683185048,362.8535872342665,874.6648053998663,691.6989660726092,260.1954965536199,754.7471601793578,958.402607894771,549.4359240207466,848.7552429193562,683.6815373241265,284.5676153888015,650.9565315753708,487.6617510399973,287.99621919321913,356.0569631605837,734.6351119176497,403.06740447815406,873.6716636759189,57.995331975185024,235.2989760706996,426.2076412146444,421.87726012226983,695.7425718446426,135.73991434206144,188.29322163472642,203.39159516906264,620.2907032149094,169.2621689454007,385.281407947961,287.10805396579434,569.6780982894254,358.0601992472208,323.27622123848965,457.60707432905855,725.9423179002455,230.63389824076077,388.50401059667774,598.4445569307661,41.83752662721167,929.8172617222849
34,Malolos,Malolos,14.8433,120.8114,33.264988731804394,893.5057915897771,1009.9065042812799,27.43812546589757,595.4990859737533,48.68443215307309,44.17052768134524,42.44779759680125,821.6981982781108,24.135423604084387,1080.5102977719748,42.72855937858748,39.06088293378638,518.151016956672,496.5501253868947,57.55920024116503,607.9941778262731,41.650986255324945,37.750327701659614,38.407397504620796,37.54881517032737,75.40654036707552,25.898898887870775,833.364150766784,175.97693409061176,605.2526945458158,825.1866368279098,25.105381404787998,114.49108461514436,289.64181404543933,926.9074627198469,608.9915890416424,986.3610298028715,133.78420648624675,0.0,57.13807353305881,605.2518084954393,24.122982266307883,592.2904660308944,62.9528040528683,830.9227453198486,368.0401656907282,849.4982493745313,879.9713661174551,1027.2180713576588,402.56505316482253,418.31318368496005,142.87665313511027,757.9868999660096,323.25302528513157,988.3231597628833,281.07129822048665,218.99162987332014,1058.184441376899,163.82530069531708,748.1192147895061,181.32498151661045,983.5459073284641,672.4252658579551,914.2791485412961,35.50647317960378,204.4403673505985,1074.3200864352502,927.195181497375,1097.1718499955778,244.7525944536827,373.7250664719848,144.4420040911958,556.5862529699012,414.0326089339476,35.28785390875448,488.22868475732304,1002.5267077126689,808.6343835429572,387.36052343504946,888.483096237945,1087.9544668380033,683.2171095496494,981.8877922861308,817.4237534556611,394.3523345708269,778.7486255985174,616.299633079134,185.56806351920835,472.0620128258975,868.2908525228567,535.5026700462732,1002.4483356716713,189.90569080878063,104.38532676817738,307.0805579111202,307.21131489610843,822.523191491329,181.62817647373043,83.05230592783867,129.773423273379,753.2031119264595,300.3243697456131,510.1403423463536,200.37298386222193,697.9578111005982,250.44954424574246,219.835763370337,355.88309609388534,635.3971144019187,339.9697521837005,289.5565167413317,731.678089566722,95.44068266048718,1058.5875654195322
35,Olongapo,Olongapo,14.83,120.28,84.92569473745212,902.832241823911,1039.8460343172626,76.85156636196875,627.0770495398134,100.19826857399886,89.7134330008551,90.75949056503288,851.3387131325038,76.64173052218345,1106.019150870742,84.84070732643166,85.33812676062836,545.1289946615349,520.0938254449019,96.79060335386167,640.8976414203125,48.11640246416693,90.42205956591803,83.4674365820166,85.32015717960161,80.26436176163546,75.52627512850563,869.1309388677408,179.07010797919355,638.1155518590868,851.72805281232,48.389515243438765,135.57703183248077,340.7350264033646,950.5150039138447,588.8037175843825,1018.3095278146916,175.63180365266564,57.13807353305881,0.0,648.6061405807031,73.43388903006468,632.6468711399101,88.1609652100424,851.2345589128263,417.4872450892133,875.531472330488,911.0320501345617,1055.146843225137,451.98545714511744,448.75260148062404,135.00356820179817,796.8316293565676,346.0556649788757,1015.7179129242633,309.9628844245109,246.55009143315056,1090.4321349333345,184.95797072007957,769.9404335001833,184.26189309850892,984.9966742780828,696.436541366112,922.6380034798857,84.48411705675633,199.08495451084536,1102.5513990474624,950.3528748620372,1091.2088146182127,298.945615690609,375.9711264033743,132.0499301127313,602.2591437245618,456.35516426471605,31.636057418878877,536.9433797164803,1026.499138856556,822.9970917163195,414.39558840497466,924.6621310682476,1113.9565943786638,720.5079497548821,1014.9689938476141,853.7747020554683,447.88810440842667,803.3274054885876,663.0674778631056,205.7624400204323,488.80156174007243,907.2361977907904,578.197221683419,1027.5730300143846,226.88626338036616,64.25368773828512,305.4100478581585,310.1413659482497,845.7806523065963,181.87994590138769,117.14460935911119,171.9772882356156,786.0692851886099,333.09782537490526,533.409321089619,229.33577111051127,723.4650980314676,262.11980566987285,236.6268176462788,367.977073192977,650.043435781549,393.3164602856026,305.89928033580975,772.463069325979,134.0124403890488,1083.5827582060988
36,Tacloban,Tacloban,11.24,125.0,571.9897078436625,579.1908115641517,468.3355497623008,578.3032896257928,170.61086848518008,556.7467188311589,562.3941415081252,563.1260681445802,309.2835018699149,581.1168229012967,569.6243977519555,565.8781585899071,567.3758846089623,232.30333113078137,271.48443483001427,552.5226026929184,154.32671589202454,645.8567598634335,567.7434310385461,568.6623793726495,568.3416310488667,671.1882862355266,579.8434767298412,261.6984875912788,746.2775014037277,154.59230097114485,344.63934374408507,629.5520046886679,520.9711082071991,330.26081022914997,454.5164601576523,703.108760742536,430.88384371714386,473.27358748494777,605.2518084954393,648.6061405807031,0.0,581.8245941364005,49.84517533328973,561.0848602567208,416.4129792702714,251.4329264121879,368.3611424662495,343.1917353104482,500.742000158215,221.06038574537016,248.17891915937443,734.3459202091005,170.13140941465474,791.2339747658099,470.6458756037887,737.5785231119728,710.1970886914414,495.86385293402,480.2209219880411,346.4604181567543,750.5990624128171,729.8858572945602,283.38118533275076,604.6000752699658,570.0727160384916,782.7904810307728,541.2068550541348,459.27759226459364,898.681384090451,388.9472489420066,907.0833537789782,739.7724587441703,61.452330398956285,192.3880105781749,617.1310562384768,145.6277376340936,514.4871607937719,466.7471459083865,291.2670877343387,309.3137780270203,572.154770565239,124.5098096232408,418.2888057389864,242.7640502242495,273.3004542704917,333.86409082258,62.820396536613174,715.6125547243544,338.4289232043405,273.7770557396122,70.87403511220215,503.6640668263059,423.01155269917575,708.3835383127414,861.7902323778529,849.9074576994466,378.31259303797106,526.9230432459808,638.8650035493592,624.8777936073108,223.3886859347506,329.8532053338167,271.5251360599555,695.8873491619188,276.7929850865655,781.6945977126227,746.107837190374,858.7202371780503,1074.0399309336979,307.36279778774144,794.3683125093238,133.22066901237184,514.6348015346314,554.4074470425654
37,Navotas,Navotas,14.6667,120.9417,11.532005377709782,871.9844695466336,985.8398033955011,3.5660364459070877,571.4064247772508,26.85638435716473,20.047552571453714,18.703502142307045,797.6531512759108,5.5391722468267774,1056.6861638212251,19.20990494815243,14.938180507682384,494.3176450216576,473.0508365282135,33.94417920205888,583.8759521884667,65.77385413284024,17.13018752485874,14.413185301608761,13.535131653751536,98.7101334079309,2.1048481105670134,809.2783959056417,197.61385214110743,581.1350036580988,801.3153737509257,49.22507606457784,93.24871886894189,268.3450154730014,903.2637206735131,596.3142856208873,962.2461429938623,109.78195997698447,24.122982266307883,73.43388903006468,581.8245941364005,0.0,568.4705810008676,43.68653713776532,807.6576326023979,346.0806207226334,825.6606225140567,855.8762702319378,1003.2403111270144,380.6153715236482,394.29428296088975,166.33164067902032,734.0584558528496,338.29812402732335,964.3787786534743,294.0221023408878,233.1478493495176,1034.0652584466618,141.64589751414061,724.7004638906018,202.93308503351045,963.7141288014102,648.799255402774,892.9412922866962,11.783736862877065,227.1684136642811,1050.3235262887965,903.5946702794141,1079.242126865849,225.52299445363997,394.39101758416945,168.2381656381918,533.5935898684916,390.3879801280111,44.31058198070644,466.0631906232535,978.8384531972058,786.2379637144944,363.59220074887435,864.4138736840509,1064.0934213413148,659.1835631697543,957.7648275611275,793.3577260138165,374.6046817832861,755.0426904081326,593.5905099126758,202.86033452771804,449.5236537818739,844.3803044851442,511.9547296482887,978.6619863504966,165.78272666131141,126.92206522358468,328.7396757991362,327.9726873567359,798.9327242425022,164.77738869919312,98.54909618437898,138.45594801507502,729.0822397593008,276.24914703583704,486.6628698365715,214.2190701059234,674.1894835500817,269.4854088809436,237.7255569739983,374.1923252241614,652.2382276605136,320.06695470458305,306.9799816774353,707.926174213153,71.37127189866749,1034.8056584924295
38,Ormoc,Ormoc,11.0106,124.6075,559.1788447229271,534.5719688462311,451.52063210110487,565.0088555553342,121.14835683956623,544.3074659877075,548.6911974365489,549.8762953297309,281.4284183435689,568.2250526551625,547.3135304165662,551.6756896668062,553.752937708743,184.69086141024633,224.83163704599735,537.8115456082503,105.84524965586992,633.4950198316672,555.2669108241319,554.8595374216785,554.9355187140883,660.8424565437572,566.5559282655914,251.18973241285605,740.6692129795855,105.86787509459192,311.66227483542286,617.0127257599613,501.7095298828838,329.0915641173073,423.3183413409394,655.7966695785981,417.48793283809357,458.8686796549413,592.2904660308944,632.6468711399101,49.84517533328973,568.4705810008676,0.0,544.5607452578948,376.5620293985914,254.24753162268925,336.2833157324884,322.564964506162,480.72505980560817,227.93871356283913,212.4047348602969,725.5436127370691,166.93787651904177,796.8702760111859,448.169892292961,742.7752491913876,711.5297904668707,485.4603314708984,458.4196848613717,303.10902059504156,745.1922156279568,683.8871231819986,236.58100635325252,560.0667168296206,556.8337724994548,776.6389243657919,523.3039773573186,427.49019024442964,851.7220708037212,388.84469399387956,908.2572972514978,730.3051039162956,90.56297318220831,179.2556660029641,601.5036229200607,165.56991504067798,487.1011924198072,421.8994057439083,255.92629035516714,303.2026174275445,550.8622659847401,101.44259519873432,407.3798665389349,233.22584895354254,288.6324344577436,294.9747525217673,112.2311647174095,713.5859588959024,292.6755182515048,276.55566768827316,65.60224923167085,478.0040160918303,405.78745882735075,693.9448141925325,859.824169684382,849.2377908407079,340.9023259013655,500.7066909619031,631.8149973194902,622.1935420668937,196.15667584135988,305.75225593587174,223.96812858897897,696.358499625323,232.56275083885197,781.1184258411606,745.2420387947236,862.445984770708,1086.8087351215627,315.2600048014585,796.6807681613348,139.84967942205265,499.41497824244715,530.5858320978288
39,Trece Martires City,Trece Martires City,14.28,120.87,45.364302352145046,830.6626050172821,953.6696318323819,42.52766484446255,540.1362233702674,47.2453211907785,32.98501744624437,38.306265814561186,765.2178911766276,48.17993044891436,1021.9187408264066,27.821642723664663,34.82081401183871,459.9710733434918,436.7454234597042,22.354103494403653,553.571228959741,101.19222993661451,48.02013506687125,33.12650148640163,37.545407057253094,137.5329756339239,43.35094052687446,781.2550959603315,238.90581593634604,550.7986415940568,767.004470096771,85.86442607750406,51.96542112773746,260.3832541394304,867.4270023025674,553.9469059153382,931.4075049214039,89.75786378519412,62.9528040528683,88.1609652100424,561.0848602567208,43.68653713776532,544.5607452578948,0.0,770.1836927382292,334.3726545090706,791.0765082084841,824.3989396762342,969.8322089647444,368.65651214172016,362.0216892901485,204.30194127361173,708.6716136721113,381.884521008434,930.6407560755512,337.14776384627123,276.63596156347216,1003.4514131405004,101.94515887241599,687.8597077613887,244.25659399970684,920.8037369088089,612.9835754434494,851.3814978822014,39.93486419014319,266.7886818934516,1017.1123058687796,867.5310308297528,1035.6294915789415,225.66489154727645,436.63722024604004,204.846144636876,515.7044771046604,368.725823290785,57.604125987266784,452.61124877027254,943.2257778775152,746.3919027445087,329.0154499843392,836.7312670480947,1029.5995162590057,632.4157808676133,927.7247413395539,765.8080593837133,370.88116634149844,719.6183740445831,577.0412676652272,246.46360468592198,410.08560849834384,819.076614131468,490.5434596270855,943.6557463986053,138.77367576589518,150.94903917041606,369.97652532563217,370.1332545985072,762.8551416835095,121.16911350853097,142.22828393361317,180.42014132909776,698.8194348276456,245.48197789915952,450.2403454130993,257.664415547077,639.2040770502916,312.6683750127185,281.2399970870419,417.64476439281043,695.9215619444806,316.405280248408,350.5951923811339,684.3924375061704,48.111170345117344,999.7530154392895
40,Pagadian,Pagadian,7.8272,123.4364,802.0953734995845,181.7582833043958,252.97192915513654,804.8768924898169,279.317022060696,790.7030671243236,788.3683437086431,791.670822668321,152.0295033250371,809.7499548662337,269.52711633112136,788.4895492856865,793.2449318439074,321.27593232607524,335.4196217821619,773.7135882196496,282.04294875741033,871.1614028926298,800.2562802096302,793.3212722380507,795.3758367604003,906.2837133740303,806.2875160279078,263.12048357488646,1003.2681978603812,283.5261761171977,100.15430235001871,855.3261932535513,718.5144835574797,645.1970616108022,112.26183374099152,557.5776081034854,264.73067688615674,706.9637405202948,830.9227453198486,851.2345589128263,416.4129792702714,807.6576326023979,376.5620293985914,770.1836927382292,0.0,590.5170081234489,95.48570748288535,190.40554690731972,242.67943762984348,575.6958402844867,425.02435618271113,973.7946858962973,314.3620134022723,1103.7440858424525,203.7451714851561,1050.009960802964,1005.4539086134603,322.888182576144,668.339792670625,85.16057659201746,1008.4584865877055,337.053884936211,165.51543597802362,204.62467752593176,797.891705667022,1034.5851299547007,287.3212811212564,108.75734265350304,510.4993926260804,701.0412582213937,1193.4522628371196,974.9128537350887,467.11546893535956,494.26681531141463,825.2088388353899,535.7635829920151,184.9236887719741,93.74073608669106,446.97622088908054,286.8501198949825,280.172483481305,299.4468768965827,279.82328549925694,271.4412863717927,645.5267038815986,82.88998205745293,474.2218598910895,993.6622174947719,363.40231896388457,334.16406692850455,431.82183356531556,193.45002539405922,649.384396033363,915.1743472700421,1133.0918938040936,1128.6934631794627,47.08718843420517,675.5505276966435,895.2203322297889,905.136873934236,212.01746600692562,540.1768081914225,321.69570950109784,987.6333257893762,151.2511348627837,1063.9397277055243,1028.5600515045694,1159.7389248579066,1412.4266105767726,655.8586376521274,1090.7411886525356,351.07798464199635,737.7572135760547,245.09924603590602
41,Legazpi City,Legazpi City,13.13,123.73,335.2666854936853,715.5490622317963,704.2202827045726,342.5170805241205,312.4653294641115,319.60681148617863,328.05175911277166,327.6707688090301,526.7243498679612,344.33535449470605,795.2808257498474,332.6636256875082,332.6843810787646,285.6808345247494,296.205220579835,321.0907658182663,314.1737142757447,406.59111650552717,330.38506169573844,334.36830807415305,333.1017948285112,427.9294523271363,343.9991335423767,505.3439982730834,496.86858314219404,312.10611749568375,547.8078402382076,390.93945034698265,305.28518570164835,80.50026257913643,659.6193902642756,660.0972957006609,671.4474175591125,244.83874007420147,368.0401656907282,417.4872450892133,251.4329264121879,346.0806207226334,254.24753162268925,334.3726545090706,590.5170081234489,0.0,573.3017946980666,573.8934848439281,731.2512046366656,34.53487724039193,201.61961208484044,488.29548394990263,418.30001541904807,542.6431091382727,696.7657444423364,488.5835746712499,458.99025794853276,739.705193793365,277.7732531689767,506.92019068891943,501.0225828997946,847.3741070424242,427.2157339563928,740.4881636473112,334.3882781193838,533.7080811076835,775.1174633838981,662.4837352805403,999.9049812666834,137.71546258664375,655.908706857994,494.5699255898499,195.2544730111483,97.00201185360955,385.99691470427825,120.40918511157446,729.0161530619827,607.6376482943831,216.42522884447564,556.5664538945505,799.841346361024,355.1822728229526,661.6239393833491,487.20694876113953,73.68794050572218,517.1128990026036,250.8482364532928,464.39098017937545,329.08980334724436,524.8186777045415,189.26446630918463,722.5673008233052,208.66768593833206,472.4221069847519,610.4760979987916,598.4745464955755,564.9220036763786,339.46627178987154,391.3611515097094,373.9978579042603,444.7405816578186,169.91520965238988,307.0187094727203,444.5052486342044,439.52456087222873,530.2618530003457,494.68805338632274,608.6708494170332,835.195966812071,65.36886003313397,543.5430742209187,384.2764159739608,286.26148668267564,776.9651338864095
42,Marawi City,Marawi City,8.0031,124.285,818.9686719067647,272.4740024945504,178.2629348956929,822.6412371178395,264.2360584046398,806.3949601340847,805.8667289814415,808.6537196947638,66.52396282141713,827.149785773269,231.04424122209994,806.7698595167349,810.8895919842577,331.34729385613383,355.89952947255574,791.9399427799623,259.4538504903531,890.6689529519779,816.5210365820428,811.2486452427105,812.8022733533797,924.1452697117559,824.1157300848762,173.72701712688524,1017.2988660463533,261.65733061590646,25.522612327176713,874.4020070943308,740.4855323011673,636.4626459558209,87.16214877672748,638.3342737257358,178.79068138612823,720.3380630585445,849.4982493745313,875.531472330488,368.3611424662495,825.6606225140567,336.2833157324884,791.0765082084841,95.48570748288535,573.3017946980666,0.0,94.93320906290248,182.22880598431496,553.6028171470275,432.7392665785324,991.7249207980548,239.07655448260635,1103.8291836420822,141.77369448811396,1049.5946926217846,1009.4357006061231,244.142505111923,690.6471802568585,122.52255848264483,1022.3411880792926,425.48758737412,180.71970025722516,293.5482409808922,815.1970688692338,1050.3347673072058,229.9018018467767,91.21807692628774,598.1246366414827,694.8034900680234,1201.823160353714,993.8978874818539,424.9976515457948,480.6891413332776,847.6987200917855,501.4112194038143,156.58419040008755,188.65905891449654,462.21242463405423,192.13662717778794,238.52332664718753,244.50151478171097,190.47135851225454,184.83410336451252,620.1520599668211,75.2374571499434,420.36286364096225,1002.1404889113825,398.68795914039123,242.0455846921204,398.1437080755004,153.4511015426435,662.352949467407,939.7844639868838,1144.9678417101854,1138.5324762568926,53.65525284217196,706.6555433151998,907.7165215335228,911.7213882609745,146.66436283826533,551.1066088692835,342.87771605854624,992.3556937802144,152.09775175125313,1072.1619142807706,1036.3122578201223,1163.6856244188973,1406.2407508333547,638.1644362612652,1095.3635496036432,280.0793420596432,754.5333445364771,209.54832684572588
43,Malaybalay,Malaybalay,8.1564,125.1333,848.2103422723756,364.63690247918817,131.29686974270834,852.6704991562849,284.4749063708209,834.687643493332,835.854266343566,838.1253668254262,64.20546349764153,856.784626356625,226.47354649134843,837.474340238353,840.9508449688717,368.54798788076414,400.3740487182852,822.7823844563485,272.74196848249727,921.5700198648933,845.2234801073432,841.5689399620209,842.636325756837,953.1714847686624,854.1868471010495,98.88035279068569,1041.8702292693276,275.41630982544393,97.55981803480319,905.0695339823593,775.4793778808355,644.0773510549515,142.53270474421018,723.1556609434599,108.30374540916495,747.685590085891,879.9713661174551,911.0320501345617,343.1917353104482,855.8762702319378,322.564964506162,824.3989396762342,190.40554690731972,573.8934848439281,94.93320906290248,0.0,158.1990533003995,549.7002292265673,462.38516145391293,1020.2069702540487,185.92739828629345,1114.217751709404,127.7545605818862,1059.9113756720808,1024.394038690765,180.5130893490964,726.7056731724143,202.92731623424126,1046.7303330204904,515.26141239795,238.1211332298807,384.5434790612943,844.8886077653043,1076.2810039647295,201.2240420350417,150.06482027899773,686.5761409313819,703.723461109832,1219.6456499231726,1023.3560310949035,403.87939319684335,487.9605951827064,881.8263602290168,486.01176953590164,179.6264195602493,283.50338542837414,497.455646301354,100.16751428837986,229.03249395174254,221.64696935149124,110.54771835173474,115.68237952622577,611.083922319655,151.04483409537224,385.3857422331135,1021.5182860698316,453.1191003961047,155.6873533095313,387.9742991081118,164.75927684918784,690.3246068238951,974.9626731699457,1166.5367433290878,1158.181214684855,147.2519494040339,750.3599310938442,931.8341422030766,930.1353304110435,129.81079254596216,579.6850276818343,388.662970010208,1008.1850279755353,205.20282160274505,1090.7237098321557,1054.7020583939209,1177.4428046902015,1408.647252024483,636.6816304622914,1110.2570454995828,230.02458293943835,784.5362490405337,212.0980025080833
