,index j,Name of City,city id,Lat,Lon,Population (what year?),Status,Average Yearly Budget of a Person to buy Fish,Minimum Fish Consumption,Maximum Fish Consumption,Units,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,21,Bacolod,1608244137,10.6765,122.9509,600783,admin,"4,198.21",,,,485.5578468,487.6872746,430.3309825,495.4747235,491.3047985,823.7057266,95.94073616,475.2513925,474.5367869,477.3575096,307.1727023,495.832479,461.1672586,562.3686374,475.4225963,472.9427933,488.1573511,504.3263294,479.5547892,470.9522849,0,41.89810592,460.5928632,438.8962737,116.3629086,471.1078301,559.3374639,485.3041011,469.1461958,491.5089011,479.9052293,481.4782278,451.2520387,454.1732245,485.097251,475.6800863,592.8327102,492.7773922,476.3247493,411.7322079,342.9238461,686.7404491,113.769288,307.0918238,446.5319843,543.0593447,409.7359698,328.7893971,576.7798796,458.0362275,409.9714034,461.1078934,471.9503889,471.1107412,476.7344576,449.6575125,566.7566522,508.7985347,416.6051322,389.5888097,489.0805982,107.1879317,518.151017,545.1289947,503.1419373,232.3033311,494.317645,184.6908614,500.2413924,424.5079658,387.6361284,459.9710733,321.2759323,285.6808345,480.3910525,83.23549348,331.3472939,648.2385185,482.3265301,78.75992895,509.1662913,425.9936412,19.63736991,368.5479879,510.0275115,237.3292909,280.0996161,103.8239856,660.4291232,537.2540354,545.0820667,547.5904545,455.1716788,540.9760323,295.4178825,573.565959,524.9789507,782.46823,397.4113896,469.2226216
21,22,Iloilo,1608875987,10.72,122.57,574000,admin,"4,198.21",,,,464.3097004,467.1527534,427.7529876,524.8658904,470.1895351,813.7306237,136.4564611,455.4982399,453.5768846,456.7425472,337.6937084,474.959846,438.664682,585.9798064,453.9470913,451.1237911,466.9066138,484.3060326,458.5039664,449.2053905,41.89810592,0,439.1291236,417.8021804,157.3964836,448.9586229,537.2209949,465.1706114,446.3860074,471.7551946,458.6686176,460.5735124,430.1236778,432.7608542,464.0617363,455.531174,571.7595536,471.6222891,456.0805062,389.4431323,380.6714025,667.9705757,154.8756219,332.5740175,425.2756785,521.1825519,385.5902531,329.8294911,558.127151,436.5573163,430.6971769,441.0332516,449.0473038,431.6891333,508.6638759,427.0340533,544.8364747,488.1727478,396.2757415,371.551158,469.2677961,147.3453807,496.5501254,520.0938254,482.2283972,271.4844348,473.0508365,224.831637,479.2486052,402.949295,417.9099981,436.7454235,335.4196218,296.2052206,511.112353,123.9658239,355.8995295,626.9637917,461.285256,86.70935163,531.9700604,404.1807178,35.58600729,400.3740487,536.8284655,267.3843931,295.3634653,98.67103569,639.3681089,514.5315258,523.593855,570.9080822,433.0148454,521.4664487,336.4303546,552.4327076,504.3570791,771.8201004,378.6239145,445.4264202
22,23,Muntinlupa City,1608473406,14.38,121.05,543445,admin,"4,198.21",,,,25.24339564,30.0238363,838.788387,952.5923128,31.23329847,410.412521,538.3112049,26.46619392,15.56728973,20.27247029,764.3268124,36.37130527,13.08902968,1022.951152,14.83611608,12.98963789,27.82678397,48.2501293,19.88797969,10.83584853,460.5928632,439.1291236,0,21.99340828,551.0363209,13.39542927,98.89703438,30.50126739,18.31090014,38.54965107,19.65478835,22.34298493,10.06851952,6.430757435,25.33570318,22.83632486,132.6331394,32.60701308,22.43103726,50.28034366,777.1864338,231.1802781,548.2858885,767.634107,14.19882663,82.50761216,61.39445439,245.3310226,123.8306373,2.573237125,869.3971269,17.22107059,21.2680079,572.3312088,929.329774,18.47373596,106.1944247,49.87502011,45.46204127,79.25071419,36.07747413,549.6000921,57.55920024,96.79060335,43.4495008,552.5226027,33.9441792,537.8115456,40.37897994,36.181738,844.2831514,22.35410349,773.7135882,321.0907658,935.4624679,526.8132057,791.9399428,187.8677543,22.61217061,525.7033922,969.6033004,35.05652177,469.171386,822.7823845,969.7310273,462.1874415,355.545299,360.9034493,200.2401111,77.99803365,84.53467642,1008.14048,10.39933673,85.50135246,702.8868356,113.3048586,65.8076217,366.8041901,68.96614806,30.89220658
23,24,City of Calamba,1608985581,14.22,121.17,539671,0,"3,498.51",,,,46.66159719,49.60012492,819.4784694,930.6570586,52.4404205,425.6685529,516.3435246,40.50287596,35.77522879,39.17826785,742.4116222,57.15990853,27.63896754,1001.264784,36.66918693,34.87994966,49.26107929,67.38908639,40.71697141,32.75761177,438.8962737,417.8021804,21.99340828,0,529.0454622,34.28537793,120.8017042,48.4043511,35.95726773,55.85748405,41.00910257,42.77576947,12.3562052,15.60992965,46.27341688,39.03875995,154.0486708,53.89886209,39.28903698,31.02367325,755.2344218,251.4519679,526.2954206,745.8987372,7.805332849,104.3627357,47.08452527,227.4791118,142.9678011,19.52847175,847.8966931,25.83844857,39.26739989,562.4034926,907.3447489,21.05116547,128.0246695,70.44244153,23.61163768,58.27114432,53.28116717,527.6265302,79.33112019,117.3813,64.42674078,531.3342089,55.42137999,516.1824108,61.45727242,15.60458424,822.3480578,33.01323799,752.6090503,301.974202,913.4967914,504.8583949,770.2395427,209.3937632,43.49697193,504.4269794,947.9709743,15.71593677,447.6311085,800.8167293,947.8872386,441.6727094,336.3326555,339.0033776,221.6808243,99.97781006,106.1926924,986.4733461,20.36613118,104.9890127,681.1092384,134.7428766,86.59837334,382.0432611,47.75088124,44.51668018
24,25,Lapu-Lapu City,1608430676,10.3127,123.9488,497604,admin,"4,198.21",,,,575.2129077,575.9861228,431.3047163,403.6627244,580.6274993,885.5749378,21.76333513,562.2916762,563.8331559,565.9709158,217.8206361,584.636566,553.4692868,485.1834946,565.6506911,563.8345775,577.7778248,591.4003592,568.9389645,561.7440021,116.3629086,157.3964836,551.0363209,529.0454622,0,562.6247496,649.634552,572.8907691,561.7873658,578.2796845,569.6259175,570.5624002,541.2444348,544.6302868,574.3669091,563.4540551,680.7730355,582.1518124,564.2658076,504.4971684,231.4516986,769.1467534,2.816073929,233.9324406,536.8379908,633.099398,505.7043854,377.4644104,660.1768616,548.5492669,345.481482,548.9943772,564.805204,572.6628462,378.3964785,542.3539615,656.6008349,596.9488831,505.8071157,475.2467492,576.0024698,14.74963434,607.9941778,640.8976414,591.914103,154.3267159,583.8759522,105.8452497,589.2038553,515.7523611,295.7995685,553.571229,282.0429488,314.1737143,385.229701,33.53055272,259.4538505,736.0110986,571.6497544,128.9732316,435.3841874,517.6607633,124.007514,272.7419685,425.0544527,207.9123513,296.0103825,192.9997373,747.6712813,628.9317943,634.3683698,471.5076558,546.9508137,626.5365957,179.0831752,661.8384039,612.8923163,846.298373,484.2462975,563.691822
25,26,Imus,1608802508,14.4297,120.9367,496794,0,"3,498.51",,,,18.97705347,27.24501342,845.9946947,963.7629895,24.75706725,407.5553524,549.6788983,30.99049948,15.79944914,20.92955008,775.4213603,30.41509689,11.09183095,1033.38377,9.864983389,4.709774923,21.0806468,44.29020857,16.80984667,5.180293794,471.1078301,448.9586229,13.39542927,34.28537793,562.6247496,0,88.30275256,30.14965651,8.235948147,37.83001887,15.012604,19.49843738,23.20808529,19.00374196,20.52992452,26.17091425,123.3141507,25.73069319,25.15480983,59.52056499,789.2346348,223.4627714,559.867191,778.1967497,26.59634073,72.23343013,67.03201952,258.6852989,118.0362263,15.31536613,879.4591056,27.5861591,9.821790318,572.0714115,940.8178712,22.52015334,95.87795017,43.47172277,57.88812482,92.27017902,35.77750784,561.0069928,47.9252095,83.50594777,36.53701316,565.5095125,26.35869169,550.4667293,33.42249643,46.89944096,855.4575623,18.13040513,783.1254767,334.484439,946.7945301,538.106771,802.418764,178.1550176,18.57470722,535.4260815,979.9206316,45.17146033,479.3653612,834.1186033,980.5710813,475.4238461,368.9371643,371.9926124,190.6877624,66.38119779,74.91423528,1018.530916,15.95263517,79.75219235,715.3509014,104.0308398,58.42581753,364.0160417,81.87337491,21.70728636
26,27,Angeles City,1608036027,15.1472,120.5847,462928,admin,"4,198.21",,,,74.42165198,74.36201233,930.8937736,1051.45559,69.07068072,342.6335856,637.0954155,89.22793763,85.82139358,83.96407825,863.2123599,65.39598154,98.57421327,1121.650674,84.13309066,86.40200602,71.8583858,61.81727666,80.71139645,88.40892482,559.3374639,537.2209949,98.89703438,120.8017042,649.634552,88.30275256,0,78.24732293,91.02604569,74.59307209,80.01349068,79.17188414,108.5085889,105.3277684,75.32275866,87.16105596,37.7771929,67.53624277,86.19293811,147.8155405,874.9637694,140.6312345,646.8920831,866.4135467,113.0598588,16.56860403,153.1378832,327.4010922,56.10465658,101.4321667,967.7557528,101.2282052,88.54235218,632.3144458,1027.994667,110.2283988,8.110688335,54.30303553,143.8470015,175.3156538,76.41094236,648.3575135,41.65098626,48.11640246,58.27568402,645.8567599,65.77385413,633.4950198,60.76490346,134.8500658,943.1468084,101.1922299,871.1614029,406.5911165,1034.248943,625.6390884,890.668953,90.43202186,78.01771821,623.6475908,1068.212527,133.3471317,567.6663835,921.5700199,1068.61649,552.5681625,441.0567939,459.7965828,103.1637399,24.20736019,16.87169858,1106.808748,104.2553869,42.2462013,799.348174,21.16520879,40.18827883,300.2146737,165.784588,94.11416364
27,28,Marikina City,1608000077,14.65,121.1,456059,admin,"4,198.21",,,,14.52206531,5.647942085,867.8571437,975.449879,13.98538024,379.9162003,560.8402331,10.99682239,15.42425167,10.26816712,787.457647,14.05453735,39.5324506,1047.564288,20.28731544,25.45228258,14.7721978,19.15066157,13.38508485,25.71733207,485.3041011,465.1706114,30.50126739,48.4043511,572.8907691,30.14965651,78.24732293,0,38.23869633,8.075457645,15.47352713,10.83111204,36.75744597,35.64746274,11.7438611,9.641113398,107.9746348,15.10182713,9.152193796,79.11049046,797.2732312,203.2954063,570.1652799,792.0424675,41.78488958,61.83355502,91.81460953,252.2208606,94.56405405,32.74472599,894.7934349,24.19722068,38.91152421,601.7091806,951.2805854,48.53879861,84.48890761,24.16590788,68.896948,97.72014777,5.722429954,572.0050946,37.7503277,90.42205957,20.28282927,567.743431,17.13018752,555.2669108,18.42385436,63.96424761,867.1674269,48.02013507,800.2562802,330.3850617,957.874155,549.5631088,816.5210366,163.3633705,12.25717346,551.8554208,994.4699011,63.60953329,494.5223211,845.2234801,993.4317209,475.0230469,364.9151691,384.4229348,175.3242365,62.12083019,62.04058534,1032.846196,40.3800173,56.66027357,721.1986602,88.95155139,40.00424196,336.3100321,88.67762898,51.07546259
28,29,General Trias,1608826995,14.38,120.88,450583,0,"3,498.51",,,,26.17835304,35.02089066,841.4692413,962.3997357,31.54707348,414.3361112,548.585078,39.15588543,24.02954138,29.16224803,773.9917203,37.17465758,8.525621781,1031.267919,18.01624211,12.91352518,27.96802906,51.42181905,24.85617189,13.28780305,469.1461958,446.3860074,18.31090014,35.95726773,561.7873658,8.235948147,91.02604569,38.23869633,0,45.78807322,22.89684436,27.48410437,26.70109461,22.25044699,28.08004448,34.3751741,126.9639501,32.30354909,33.37721987,57.51083386,788.9619913,228.0176924,559.0217488,776.225852,28.86234273,75.40968045,62.51139717,262.6381251,123.8749986,19.35681589,877.0157818,34.51526182,3.310351553,564.503214,939.8164954,19.51284128,98.81503665,49.67729827,59.0660686,94.17812897,43.81328935,559.9558299,52.04271136,81.68161363,42.67680306,566.9256018,32.56404963,551.1886891,39.64072104,46.45786162,854.1067588,11.17156233,780.1439217,337.7352087,945.6121875,536.93158,800.3650168,181.3324816,26.39202,532.7390234,977.7005985,44.26826636,477.1031775,832.949965,978.8579243,477.5936594,372.1288218,370.6468086,193.9749942,68.17265448,78.63027972,1016.376347,15.69253781,85.80653383,715.7164284,107.8054943,63.86585161,370.8331304,83.60062442,13.59888624
29,30,Rodriguez,1608543530,14.72,121.12,443954,0,"3,498.51",,,,20.65704954,11.01809775,875.3178917,981.0617859,17.91378973,371.86295,566.4186515,16.26965359,23.47972926,18.34265312,793.1652386,15.22039418,47.49752663,1053.673339,28.02249663,33.17326657,20.05116969,13.17308974,21.029645,33.59064147,491.5089011,471.7551946,38.54965107,55.85748405,578.2796845,37.83001887,74.59307209,8.075457645,45.78807322,0,22.89123334,18.33262629,44.47797066,43.57924096,18.15355094,16.82203308,102.5142211,18.45759614,16.679239,86.72897188,802.1296311,196.4074714,575.5617717,798.1121084,49.48466996,58.51654035,99.80475043,253.9096696,87.25252398,40.76380056,901.1389351,30.85287877,46.21623344,609.6653323,956.6386152,56.61378565,80.34866791,20.48406776,75.57387968,103.0454296,2.576718477,577.5464341,35.9002243,91.13974348,18.96469425,571.3291512,20.07260099,559.4603966,18.31608391,71.45754117,872.7966584,55.83950977,806.9438014,332.5664873,963.3614385,555.20553,822.6377086,157.7458639,19.42505711,558.4552582,1000.655363,71.2380629,500.9047226,850.7301332,999.2821282,478.0138115,367.0751529,390.3339362,169.5359161,60.57796495,57.98445696,1038.982848,48.45547407,49.73423871,725.5800267,83.7477997,35.08759892,328.2545817,94.37026639,58.28981138
30,31,Pasay City,1608448280,14.55,121,440656,admin,"4,198.21",,,,5.65300148,12.23795499,858.2511893,971.4994833,11.57859838,393.0077771,557.0957368,19.35083344,6.331800156,8.315775495,783.295994,16.8174741,25.30170486,1042.273662,5.546771525,10.46351842,8.253149969,29.746144,2.420714675,11.32602279,479.9052293,458.6686176,19.65478835,41.00910257,569.6259175,15.012604,80.01349068,15.47352713,22.89684436,22.89123334,0,4.642415263,28.65403802,25.93537158,5.909195357,14.41912044,113.1016763,12.96662008,13.10494216,69.9269041,795.2362551,211.5708274,566.8825653,786.9058309,33.410693,63.50060542,80.06034718,257.2842746,104.6693274,22.22119154,888.8586379,23.38763628,23.44161991,587.0732852,947.9818301,35.61758618,87.10598703,30.32935608,63.8351314,96.01063682,20.94839145,568.3509946,38.4073975,83.46743658,23.80372151,568.6623794,14.4131853,554.8595374,20.72534367,55.74394274,863.1921772,33.12650149,793.3212722,334.3683081,954.2469755,545.6577503,811.2486452,168.4072223,3.577113749,545.2622239,988.97385,54.7034226,488.60626,841.56894,988.8516525,477.2459054,368.8913112,379.9212549,180.7287208,60.29610909,65.18686493,1027.480983,27.79873166,66.29098008,720.293556,93.78203506,46.16685119,349.4436286,86.1494245,35.60194191
31,32,Mandaluyong City,1608166320,14.58,121.03,425758,admin,"4,198.21",,,,5.947245479,8.008159508,861.1145119,972.6596702,10.11250411,389.062235,558.1758258,15.7507217,7.010356797,5.453836354,784.5139639,14.38687858,29.43942647,1043.838875,9.732865897,14.85619224,7.929893595,26.06050233,2.751193875,15.42484702,481.4782278,460.5735124,22.34298493,42.77576947,570.5624002,19.49843738,79.17188414,10.83111204,27.48410437,18.33262629,4.642415263,0,30.4916715,28.31526369,3.942954111,11.09589654,111.3636844,11.65576557,9.749111301,72.45690116,795.8154385,209.0030805,567.8242256,788.4176888,35.42386975,62.60585907,83.45886981,255.6763732,101.496365,24.83950806,890.6142934,22.54348268,28.08250376,591.4595736,948.9453717,39.30046665,86.03849299,27.72847125,65.00833217,96.26483695,16.33158728,569.4046765,37.54881517,85.32015718,21.67504513,568.341631,13.53513165,554.9355187,18.7686839,57.89845222,864.3567965,37.54540706,795.3758368,333.1017948,955.309475,546.7854548,812.8022734,166.7603085,1.937054296,547.2018435,990.59978,57.08078266,490.3365219,842.6363258,990.2017648,476.5263538,367.6335373,381.210532,178.9850033,60.43582208,63.86770082,1029.068347,31.30172398,63.15897678,720.5294023,92.0877312,43.83898513,345.4834903,86.62486649,40.24435565
32,33,Santa Rosa,1608571683,14.32,121.12,414812,0,"3,498.51",,,,34.30617085,37.51529387,831.1837558,942.9480031,40.09070672,415.5894192,528.6014701,29.99665249,23.48191525,27.1495174,754.7169957,44.86126658,19.42462701,1013.6206,24.40676773,23.04830139,36.90543698,55.50445733,28.38073246,20.88874943,451.2520387,430.1236778,10.06851952,12.3562052,541.2444348,23.20808529,108.5085889,36.75744597,26.70109461,44.47797066,28.65403802,30.4916715,0,4.450648183,33.93850342,27.7424473,141.7010724,41.54543833,27.79873166,42.37677953,767.2440077,239.364853,538.4966383,758.2521269,5.032691848,92.04845254,56.00166128,236.0071048,131.2101965,7.89427626,860.2442244,16.53647105,29.91760771,569.7514386,919.5656111,18.51954289,115.6983506,58.20284403,35.51242565,69.19239322,41.90986695,539.8749336,66.99804791,106.7130124,52.10984016,542.4659531,43.06567914,527.7509813,49.12525872,27.45937528,834.6393841,27.30213836,764.8887308,311.4329417,925.7559343,517.1327573,782.5949615,197.0397786,31.16190681,516.740235,960.3269266,26.88201236,459.981478,813.0762139,960.2221911,452.2228225,345.8663713,351.3195359,209.3332155,87.92548333,93.83964713,998.8295058,13.11924542,93.08055043,692.8508965,122.3924366,74.33062101,371.9630515,58.89768122,37.70901024
33,34,Binan,1608039268,14.33,121.08,407437,0,"3,498.51",,,,31.56022171,35.75398815,832.8459508,946.1645125,37.50129261,415.2637633,531.8901982,30.10761636,21.37262171,25.63320132,757.8972226,42.52705021,15.08293305,1016.533388,21.24942619,19.27408716,34.15338009,53.93665458,25.98566498,17.14796292,454.1732245,432.7608542,6.430757435,15.60992965,544.6302868,19.00374196,105.3277684,35.64746274,22.25044699,43.57924096,25.93537158,28.31526369,4.450648183,0,31.50148445,27.19193878,138.9988142,38.9019906,27.03211765,44.14270962,770.8412199,237.304447,541.8792359,761.2111379,7.80459699,88.93663441,56.26300455,240.4448401,129.6368577,3.920118358,863.0036534,18.09648276,25.46903085,568.7911835,922.9171419,15.81727852,112.622124,55.9950097,39.15780017,73.27234191,41.04598529,543.1812372,63.97781714,102.4828083,49.67439373,546.5276204,40.29108189,531.6353576,46.62717181,29.81554849,837.8553557,23.29996125,767.3865925,315.8121051,929.0406286,520.3887828,785.5204762,194.2566616,28.74681788,519.3443558,963.1918668,28.80462173,462.7709225,816.3605753,963.3008396,456.4405678,350.2389241,354.473229,206.6146264,84.36898184,90.93900144,1001.724887,9.242394182,91.36968785,696.6422742,119.6727737,72.00842273,371.6439327,62.90110635,33.41717062
34,35,Sampaloc,1608298987,14.6031,121.0022,388305,0,"3,498.51",,,,2.809913781,7.138028299,864.066249,976.410017,6.260911888,387.1923307,561.945685,18.85196421,10.57581273,9.293487097,788.2478622,11.03629598,31.09702802,1047.463128,11.43338666,16.16281813,4.090729139,23.89384544,5.557788986,17.1908373,485.097251,464.0617363,25.33570318,46.27341688,574.3669091,20.52992452,75.32275866,11.7438611,28.08004448,18.15355094,5.909195357,3.942954111,33.93850342,31.50148445,0,14.51957539,107.7821815,7.787470801,13.20006858,75.60337792,799.6895811,205.8454675,571.627542,792.0598656,38.80556506,58.76176041,85.96512486,259.4619993,98.77683027,27.8825484,894.1666639,26.48556635,28.21658717,592.5342372,952.7449626,41.52356027,82.24013114,24.54150312,68.7258104,100.1715302,16.57141114,573.1812638,33.68108256,81.66550719,18.19110524,572.2845261,9.611482728,558.8659099,15.18686939,61.23868764,868.1056849,38.64458049,798.798726,336.9591002,959.0852242,550.5428837,816.4300187,163.1505275,2.776656938,550.6756911,994.2019946,60.3059987,493.8968605,846.4105761,993.8971962,480.4530449,371.4918282,384.921,175.4131567,56.49303613,60.1286311,1032.684665,33.70401476,60.40012356,724.4470706,88.48523227,40.50698955,343.6352009,90.50072584,40.19966319
35,36,Taytay,1608530771,14.5692,121.1325,386451,0,"3,498.51",,,,16.97200409,12.82072143,858.5104067,965.9402922,19.65821243,388.0807567,551.3447521,4.999970634,10.42960547,6.103952649,777.9240894,21.92552517,33.72077473,1037.950159,16.97583474,21.63508338,18.58530908,28.78055355,12.03737051,21.09923435,475.6800863,455.531174,22.83632486,39.03875995,563.4540551,26.17091425,87.16105596,9.641113398,34.3751741,16.82203308,14.41912044,11.09589654,27.7424473,27.19193878,14.51957539,0,117.5033878,21.12893787,1.348178044,69.91483963,788.0359637,212.8885601,560.726118,782.4347631,32.7235165,70.65310406,83.42704329,245.153178,103.9923926,24.77451423,885.1563505,14.57616524,35.81399776,595.1315505,941.8485719,41.2954013,93.60371574,33.49572792,59.25654806,88.38639155,14.24531527,562.5202902,46.06087885,96.16754625,28.89090073,559.1923557,23.21610481,546.3624238,26.55499937,54.63675166,857.6538469,42.81608744,790.6241935,322.8722715,948.4008532,540.0497865,806.906449,172.911875,13.02330717,542.2167971,984.8463005,54.42922273,484.8839321,835.7452705,983.8634971,466.8743706,357.4071318,374.8480992,184.9054215,69.91605554,71.1841856,1023.228422,33.16032288,66.22230761,712.1875634,98.4285624,49.50157209,344.4595377,79.20994654,47.86941541
36,37,Tarlac City,1608237027,15.4869,120.59,385398,admin,"4,198.21",,,,107.4560999,105.2280908,967.9933826,1083.423255,101.6104607,307.7103825,668.8071321,118.4877423,118.3225293,115.5030888,895.426667,97.00096939,134.0258483,1155.185325,117.8247097,120.8132878,104.857848,89.37642223,113.3354607,122.6732516,592.8327102,571.7595536,132.6331394,154.0486708,680.7730355,123.3141507,37.7771929,107.9746348,126.9639501,102.5142211,113.1016763,111.3636844,141.7010724,138.9988142,107.7821815,117.5033878,0,100.1620283,116.7659059,182.5685752,904.4536179,102.8559123,678.0526287,899.7374758,146.5090637,51.71419534,189.444296,347.8050344,40.48608021,135.2055269,1001.945118,132.0535854,124.7255354,668.4002397,1059.142816,145.6933906,29.69729005,84.11946462,176.258806,205.5263307,104.7732968,679.9627534,75.40654037,80.26436176,89.69339474,671.1882862,98.71013341,660.8424565,92.61214652,168.8107048,975.1417702,137.5329756,906.2837134,427.9294523,1065.814823,657.5375446,924.1452697,55.43330423,110.5573942,658.33612,1101.962464,167.6254271,601.6785431,953.1714848,1101.339564,576.0446488,462.148174,492.3173369,67.63220482,61.93375021,48.40901856,1140.423002,139.1368034,56.32713987,827.2666153,19.32979344,68.00514937,265.850705,196.6425867,131.1869795
37,38,Malabon,1608045841,14.66,120.96,380522,admin,"4,198.21",,,,7.374673759,9.478471079,870.9656675,984.176225,1.547165394,382.0510373,569.7205268,24.7517496,18.33402346,16.71957041,796.005987,4.940748895,36.75744028,1055.145524,18.02387383,21.97745432,4.840327426,19.41632144,13.25089062,23.44993627,492.7773922,471.6222891,32.60701308,53.89886209,582.1518124,25.73069319,67.53624277,15.10182713,32.30354909,18.45759614,12.96662008,11.65576557,41.54543833,38.9019906,7.787470801,21.12893787,100.1620283,0,19.91293588,82.85379656,807.4664711,198.7238358,579.412214,799.7570713,46.3498314,50.97452772,92.39241851,266.2469524,92.38454091,35.17685175,901.7862948,34.07263354,31.69580437,596.4302062,960.5287431,47.77441303,74.45919574,17.79118826,76.48427208,107.9184428,17.89174665,580.9585434,25.89889889,75.52627513,10.9830479,579.8434767,2.104848111,566.5559283,7.857607378,68.70895946,875.8712712,43.35094053,806.287516,343.9991335,966.8619907,558.3126752,824.1157301,155.4949031,10.5087909,558.2204745,1001.866046,67.66246324,501.5261952,854.1868471,1001.632286,487.8280514,378.5339523,392.6669474,167.7930171,48.982414,52.38081652,1040.360546,40.26115716,54.05427479,732.1734359,80.8489532,33.30091036,338.5398274,98.27600095,42.98511946
38,39,Cainta,1608314665,14.57,121.12,376933,0,"3,498.51",,,,15.63258709,11.83159199,858.763458,966.7058855,18.42901255,388.2403939,552.121162,6.261122362,9.363477441,4.799227235,778.6722697,20.87646733,32.98246035,1038.611727,15.82752679,20.57521473,17.27351878,28.28558437,10.7141127,20.12892489,476.3247493,456.0805062,22.43103726,39.28903698,564.2658076,25.15480983,86.19293811,9.152193796,33.37721987,16.679239,13.10494216,9.749111301,27.79873166,27.03211765,13.20006858,1.348178044,116.7659059,19.91293588,0,70.07821904,788.9350222,212.4431911,561.5365354,783.1066251,32.80692241,69.66926763,83.29481589,246.4094377,103.6846639,24.45941487,885.7632049,15.29122943,34.74122656,594.6219345,942.6617127,40.84305015,92.68810328,32.6944449,59.8238821,89.26460653,14.11211678,563.3036083,45.00150803,94.85925105,27.91800798,560.2665767,21.99210768,547.3616377,25.51466355,54.86763685,858.4168066,42.00774204,791.1422522,324.0885131,949.1902417,540.8139483,807.5675704,172.185846,11.67565912,542.7608306,985.4906848,54.58129556,485.4853718,836.5318485,984.5812074,468.0140938,358.6232644,375.5613843,184.2092021,68.76765465,70.2845885,1023.883813,32.6854712,65.81237786,713.1581785,97.65947052,48.76159477,344.6222064,80.02055405,46.83103767
39,40,Lipa City,1608615113,13.9411,121.1622,372931,0,"3,498.51",,,,75.47979001,79.78907909,788.8159059,904.8962552,81.50119262,456.447608,491.1604814,71.52559965,65.49685038,69.4906649,716.4830546,86.63893909,49.43751306,973.9439729,64.89858517,61.75936026,78.04469292,97.86433239,70.11338444,59.89881791,411.7322079,389.4431323,50.28034366,31.02367325,504.4971684,59.52056499,147.8155405,79.11049046,57.51083386,86.72897188,69.9269041,72.45690116,42.37677953,44.14270962,75.60337792,69.91483963,182.5685752,82.85379656,70.07821904,0,732.144291,281.4409545,501.7266667,718.8227288,37.34408817,131.7396645,21.42829309,221.4171996,173.5823743,47.72398777,819.9408915,56.83302262,60.42493596,534.8463711,882.4159967,37.99846468,155.3964578,100.1265236,22.67031461,49.42216863,84.15321103,502.5487051,107.1990479,137.1066504,93.72824455,513.4456272,84.10828969,496.0462695,90.65153806,15.56390546,796.6054517,49.12238026,723.7249933,291.8758087,888.1451541,479.4775393,743.0035119,237.5936022,72.86314808,475.9270717,920.4440802,15.50095805,419.8709094,775.4887785,921.3707649,426.6119838,325.7594694,313.1562511,250.0751613,125.5242829,134.2506044,959.0762381,43.57253847,135.4109206,659.8177388,163.2462149,116.0878768,412.8283539,39.82020263,59.69599774
40,41,Butuan,1608000722,8.948,125.543,372910,admin,"4,198.21",,,,800.7405831,800.7488953,444.3148205,208.9183602,805.9262174,1084.681002,248.8140074,786.4626253,789.2621911,791.003177,111.092813,809.6095526,780.5367452,317.1354945,791.566823,790.1141934,803.265129,815.3026335,794.3715346,787.9880662,342.9238461,380.6714025,777.1864338,755.2344218,231.4516986,789.2346348,874.9637694,797.2732312,788.9619913,802.1296311,795.2362551,795.8154385,767.2440077,770.8412199,799.6895811,788.0359637,904.4536179,807.4664711,788.9350222,732.144291,0,988.2607053,234.2656137,163.0460253,763.0381972,858.3956505,734.6788599,579.9880599,881.0237203,774.7561574,239.1243868,773.7830157,792.063201,750.6122102,169.3411192,769.6900183,881.6184246,821.437372,731.7356396,699.6824214,799.9649536,237.1305919,833.3641508,869.1309389,816.8061738,261.6984876,809.2783959,251.1897324,814.2274678,742.6010775,126.1874128,781.255096,263.1204836,505.3439983,183.8686987,261.5536369,173.7270171,959.1915924,797.0254175,319.9446632,282.710824,744.6961438,345.1607227,98.88035279,245.3292129,362.1322894,478.0966893,423.7457777,970.4184835,855.1693772,859.2179288,307.7865163,773.8097605,849.1609365,93.73591502,885.8692587,837.10135,1047.985238,709.1906568,791.7118036
