1,2,3,4
1064.7737209347868,1064.7737209347868,1064.7737209347868,1064.7737209347868
378.8942271368821,378.8942271368821,378.8942271368821,378.8942271368821
343.74081801942964,343.74081801942964,343.74081801942964,343.74081801942964
